Kind,Name,File,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic
Public Function,"Teleop::GetCommand",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,1,6,0,0,0,1,4,6,0,0,6,3,,,1,,0.00,
Public Function,"Teleop::GetGear",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,0,20,1,9,0,0,0,1,8,17,0,8,9,8,,,1,,0.00,
Public Function,"Teleop::GetPadMessage",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,0,19,2,12,0,0,0,1,11,15,1,2,12,3,,,1,,0.00,
Public Const Function,"Teleop::IsRunning",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"Teleop::KeyboardLoopThreadFunc",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,143,2,133,13,103,15,0,0,6,87,103,13,0,90,28,,,3,,0.11,
Public Function,"Teleop::OnChassis",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Static Function,"Teleop::PrintKeycode",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,29,0,29,1,27,0,0,0,2,23,23,0,0,23,1,,,0,,0.00,
Public Function,"Teleop::ResetControlCommand",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,0,14,1,0,0,0,0,0,12,0,0,0,0,1,,,0,,0.00,
Public Function,"Teleop::Send",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,1,0,0,0,0,0,3,0,0,0,0,1,,,0,,0.00,
Public Function,"Teleop::Start",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,15,1,7,0,0,0,3,9,7,0,0,7,3,,,1,,0.00,
Public Function,"Teleop::Stop",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,1,4,0,0,0,1,4,4,0,0,4,3,,,2,,0.00,
Public Function,"Teleop::Teleop",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,0,0,1,1,,,0,,0.00,
Public Function,"Teleop::control_command",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\tools\teleop.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Function Template,"apollo::array_size",D:\download\apollo-1.0.0\apollo-1.0.0\modules\drivers\gnss\include\util\macros.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Class,"apollo::canbus::AbstractVehicleFactory",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\abstract_vehicle_factory.h,4,0,4,0,1,,,,,0,0,1,,0,0,,,,,5,1,0,0,1,4,4,0,0,0,0,4,,32,4,13,3,0,15,0,0,,,4,4,0,0,,1,0,0,100,1.15,1
Public Function,"apollo::canbus::AbstractVehicleFactory::SetVehicleParameter",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\abstract_vehicle_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,0,0,0,0,0,1,0,0,0,0,1,,,0,,0.00,
Class,"apollo::canbus::Byte",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.h,4,0,4,0,1,,,,,0,0,0,,3,0,,,,,16,1,1,0,0,19,19,7,0,0,0,19,,216,19,104,34,51,93,0,0,,,70,35,0,37,,3,0,1,42,0.89,25
Explicit Public Function,"apollo::canbus::Byte::Byte",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,1,0,1,1,1,0,0,0,2,0,1,1,0,0,1,,,0,,0.00,
Public Function,"apollo::canbus::Byte::Byte",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,2,0,1,1,0,0,1,,,0,,0.00,
Public Static Function,"apollo::canbus::Byte::byte_to_binary",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Static Function,"apollo::canbus::Byte::byte_to_hex",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,4,6,0,0,0,6,6,6,3,0,4,1,,,0,,0.00,
Public Static Function,"apollo::canbus::Byte::byte_to_hex",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,8,4,6,0,0,0,6,6,6,3,0,4,1,,,0,,0.00,
Public Const Function,"apollo::canbus::Byte::get_byte",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::Byte::get_byte",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,10,0,10,4,7,0,0,0,5,6,7,3,0,4,2,,,1,,0.00,
Public Const Function,"apollo::canbus::Byte::get_byte_high_4_bits",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,0,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::Byte::get_byte_low_4_bits",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,1,1,0,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::Byte::is_bit_1",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,6,0,6,1,3,0,0,0,1,2,3,0,0,3,2,,,1,,0.00,
Public Function,"apollo::canbus::Byte::set_bit_0",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,0,6,1,3,0,0,0,1,2,3,0,0,3,2,,,1,,0.00,
Public Function,"apollo::canbus::Byte::set_bit_1",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,0,6,1,3,0,0,0,1,2,3,0,0,3,2,,,1,,0.00,
Public Function,"apollo::canbus::Byte::set_value",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,2,0,0,0,1,1,2,0,0,2,2,,,1,,0.00,
Public Function,"apollo::canbus::Byte::set_value",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,16,0,16,7,11,0,0,0,5,9,11,5,0,6,3,,,1,,0.00,
Public Function,"apollo::canbus::Byte::set_value_high_4_bits",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::Byte::set_value_low_4_bits",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::Byte::to_binary_string",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,3,1,1,0,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::Byte::to_hex_string",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\common\byte.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,3,1,1,0,0,1,1,,,0,,0.00,
Class,"apollo::canbus::CanAgent",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,13,0,12,1,2,,,,,0,4,0,,0,0,,,,,12,6,4,0,2,12,12,0,0,0,0,12,,174,15,153,36,96,6,0,0,,,138,58,0,82,,9,0,3,88,0.04,29
Public Function,"apollo::canbus::CanAgent::AddOtherAgent",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Explicit Public Function,"apollo::canbus::CanAgent::CanAgent",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,2,0,1,1,0,0,1,,,0,,0.00,
Public Function,"apollo::canbus::CanAgent::RecvThreadFunc",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,43,1,40,11,26,2,0,0,9,28,41,18,0,24,6,,,2,,0.05,
Public Function,"apollo::canbus::CanAgent::SendThreadFunc",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,74,2,68,14,51,4,0,0,11,47,62,21,0,42,9,,,3,,0.06,
Public Function,"apollo::canbus::CanAgent::Start",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,1,5,0,0,0,1,9,5,0,0,5,3,,,1,,0.00,
Public Function,"apollo::canbus::CanAgent::WaitForFinish",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,14,1,6,0,0,0,0,6,4,0,0,4,3,,,1,,0.00,
Public Function,"apollo::canbus::CanAgent::is_receiving",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::CanAgent::is_receiving",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::CanAgent::is_sending_finish",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::CanAgent::is_sending_finish",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::CanAgent::other_agent",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::CanAgent::param_ptr",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_tool.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Abstract Class,"apollo::canbus::CanClient",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client.h,6,0,6,0,1,,,,,0,0,2,,0,0,,,,,11,1,0,1,0,9,9,0,0,0,0,9,,72,9,19,4,2,44,0,0,,,10,9,0,1,,1,0,0,100,2.32,1
Public Function,"apollo::canbus::CanClient::SendSingleFrame",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,3,2,0,0,0,1,3,2,1,0,1,1,,,0,,0.00,
Class,"apollo::canbus::CanClientFactory",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_factory.h,7,1,5,1,2,,,,,0,0,0,,1,0,,,,,5,0,0,0,0,6,6,0,0,3,0,3,,43,2,26,9,5,11,2,2,,,12,8,0,5,,3,0,1,0,0.42,6
Private Function,"apollo::canbus::CanClientFactory::CanClientFactory",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Public Function,"apollo::canbus::CanClientFactory::CreateCANClient",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,12,3,4,0,0,0,1,4,4,1,0,3,3,,,1,,0.00,
Public Function,"apollo::canbus::CanClientFactory::RegisterCanClients",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,4,1,0,0,2,2,0,2,0,0,0,0,1,,,0,,0.00,
Public Static Function,"apollo::canbus::CanClientFactory::instance",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client_factory.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,4,3,1,3,0,1,2,2,2,1,0,2,1,,,0,,0.75,
Struct,"apollo::canbus::CanFrame",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client.h,7,0,7,0,2,,,,,0,2,0,,0,0,,,,,4,4,0,0,4,2,2,1,0,0,0,2,,32,2,19,5,8,11,0,0,,,18,11,0,7,,2,0,1,25,0.58,3
Public Function,"apollo::canbus::CanFrame::CanFrame",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,2,0,0,0,4,1,3,2,0,1,1,,,0,,0.00,
Public Const Function,"apollo::canbus::CanFrame::CanFrameString",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_client\can_client.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,3,6,0,0,0,4,7,8,2,0,6,2,,,1,,0.00,
Class,"apollo::canbus::CanReceiver",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_receiver.h,19,1,18,0,3,,,,,0,4,0,,0,0,,,,,10,6,5,0,1,10,10,1,0,4,0,6,,153,15,111,18,46,27,0,0,,,63,25,0,38,,7,0,3,82,0.24,17
Public Function,"apollo::canbus::CanReceiver::Init",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_receiver.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,0,16,2,6,0,0,0,5,9,6,0,0,6,3,,,1,,0.00,
Public Const Function,"apollo::canbus::CanReceiver::IsRunning",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_receiver.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Private Function,"apollo::canbus::CanReceiver::RecvThreadFunc",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_receiver.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,53,5,48,12,29,0,0,0,5,30,33,11,0,22,7,,,3,,0.00,
Public Function,"apollo::canbus::CanReceiver::Start",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_receiver.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,12,1,3,0,0,0,2,7,3,0,0,3,3,,,1,,0.00,
Public Function,"apollo::canbus::CanReceiver::Stop",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_receiver.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,1,7,0,0,0,2,6,6,0,0,6,3,,,2,,0.00,
Class,"apollo::canbus::CanSender",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.h,12,1,11,0,2,,,,,0,4,0,,0,0,,,,,14,6,4,0,2,14,14,2,0,4,0,10,,178,21,121,22,37,38,0,0,,,58,29,0,30,,3,0,2,89,0.31,17
Public Function,"apollo::canbus::CanSender::AddMessage",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,10,2,3,0,0,0,0,4,3,0,0,3,2,,,1,,0.00,
Public Function,"apollo::canbus::CanSender::Init",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,14,1,5,0,0,0,4,8,5,0,0,5,3,,,1,,0.00,
Public Const Function,"apollo::canbus::CanSender::IsRunning",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Private Function,"apollo::canbus::CanSender::NeedSend",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,2,1,1,0,0,1,1,,,0,,0.00,
Private Function,"apollo::canbus::CanSender::PowerSendThreadFunc",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,49,7,41,11,18,2,0,0,3,25,21,10,0,12,3,,,2,,0.05,
Public Function,"apollo::canbus::CanSender::Start",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,1,9,1,2,0,0,0,2,6,2,0,0,2,2,,,1,,0.00,
Public Function,"apollo::canbus::CanSender::Stop",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,1,13,1,6,0,0,0,1,6,5,0,0,5,3,,,2,,0.00,
Public Function,"apollo::canbus::CanSender::Update",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,2,0,0,0,0,0,1,1,1,0,0,1,,,0,,0.00,
Public Const Function,"apollo::canbus::CanSender::enable_log",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\can_comm\can_sender.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,,,0,,0.00,
Class,"apollo::canbus::Canbus",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.h,16,2,13,1,3,,,,,1,8,0,,0,0,,,,,16,9,1,0,8,11,18,1,0,4,0,7,,204,29,151,22,63,24,0,0,,,82,29,0,54,,9,1,1,99,0.16,25
Public Function,"apollo::canbus::Canbus::Canbus",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::Canbus::Init",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,11,51,4,32,2,0,0,10,27,29,3,0,27,9,,,1,,0.04,
Public Virtual Const Function,"apollo::canbus::Canbus::Name",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Public Function,"apollo::canbus::Canbus::OnControlCommand",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,2,22,4,10,1,0,0,3,8,7,1,0,6,3,,,1,,0.05,
Private Function,"apollo::canbus::Canbus::OnError",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,2,1,0,0,0,3,3,2,1,0,1,1,,,0,,0.00,
Public Function,"apollo::canbus::Canbus::OnTimer",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,3,0,0,0,2,2,3,0,0,3,2,,,1,,0.00,
Private Function,"apollo::canbus::Canbus::PublishChassis",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,6,2,2,0,0,0,0,4,3,1,0,2,1,,,0,,0.00,
Private Function,"apollo::canbus::Canbus::PublishChassisDetail",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,6,2,2,0,0,0,0,4,3,1,0,2,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::Canbus::Start",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,6,23,3,13,6,0,0,8,12,15,2,0,13,5,,,1,,0.26,
Public Virtual Function,"apollo::canbus::Canbus::Stop",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\canbus.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,7,1,0,0,0,0,0,5,0,0,0,0,1,,,0,,0.00,
Struct,"apollo::canbus::CheckIdArg",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.h,0,0,0,0,0,,,,,0,0,0,,0,0,,,,,0,4,0,0,4,0,0,0,0,0,0,0,,6,0,6,1,0,0,0,0,,,4,4,0,0,,0,0,0,0,0.00,0
Class,"apollo::canbus::LincolnVehicleFactory",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory.h,4,0,4,0,1,,,,,1,0,0,,0,0,,,,,6,0,0,0,0,3,7,0,0,0,0,3,,25,2,12,3,0,11,0,0,,,2,2,0,0,,1,1,0,0,0.92,2
Public Function,"apollo::canbus::LincolnVehicleFactory::CreateMessageManager",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Public Function,"apollo::canbus::LincolnVehicleFactory::CreateVehicleController",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,0,0,0,0,1,1,0,0,0,0,1,,,0,,0.00,
Class,"apollo::canbus::LincolnVehicleFactoryTest",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory_test.cc,3,0,3,0,1,,,,,0,1,0,,0,0,,,,,5,1,0,0,1,2,2,0,0,0,0,2,,12,1,11,4,0,0,0,0,,,4,4,0,0,,1,0,0,100,0.00,2
Public Virtual Function,"apollo::canbus::LincolnVehicleFactoryTest::SetUp",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,0,0,0,0,0,3,1,1,0,0,1,,,0,,0.00,
Public Virtual Function,"apollo::canbus::LincolnVehicleFactoryTest::TearDown",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\lincoln_vehicle_factory_test.cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,0,,0.00,
Class,"apollo::canbus::MessageManager",D:\download\apollo-1.0.0\apollo-1.0.0\modules\canbus\vehicle\message_manager.h,10,0,10,1,2,,,,,0,4,2,,0,0,,,,,8,8,1,0,7,7,7,0,0,0,2,5,,116,9,81,18,22,26,0,0,,,37,24,0,17,,5,0,2,96,0.32,12
